job_id,title,company_size,industry,country,city,remote_type,employment_type,experience_level,date_posted
1266,DevOps Engineer,Large (1001-5000),FinTech,India,Bangalore,Hybrid,Full-time,Mid,2023-08-12
1267,Frontend Engineer,Small (51-200),SaaS,Sweden,Stockholm,Hybrid,Full-time,Executive,2023-07-15
1268,Software Engineer,Medium (201-1000),EdTech,Spain,Valencia,Remote,Contract,Senior,2023-05-08
1269,Cloud Architect,Large (1001-5000),EdTech,Sweden,Gothenburg,Hybrid,Full-time,Lead,2024-03-12
1270,Data Engineer,Large (1001-5000),Cybersecurity,India,Pune,Hybrid,Full-time,Mid,2023-06-16
1271,Frontend Engineer,Large (1001-5000),HealthTech,India,Mumbai,Hybrid,Part-time,Senior,2023-03-31
1272,Cloud Architect,Enterprise (5000+),Cybersecurity,United States,San Francisco,On-site,Full-time,Entry,2024-07-11
1273,Product Manager,Startup (1-50),SaaS,United States,Austin,Hybrid,Contract,Executive,2023-08-17
1274,Frontend Engineer,Small (51-200),Consulting,Australia,Brisbane,On-site,Working Student,Entry,2024-04-20
1275,Security Engineer,Startup (1-50),EdTech,Switzerland,Basel,On-site,Contract,Lead,2023-10-18
1276,iOS Developer,Large (1001-5000),Gaming,France,Toulouse,Hybrid,Full-time,Senior,2023-02-03
1277,Data Analyst,Enterprise (5000+),Consulting,Germany,Berlin,On-site,Full-time,Senior,2023-06-24
1278,Machine Learning Engineer,Large (1001-5000),FinTech,Poland,Krakow,Remote,Full-time,Executive,2024-08-14
1279,Cloud Architect,Small (51-200),E-Commerce,Switzerland,Zurich,Hybrid,Full-time,Lead,2024-03-23
1280,Security Engineer,Enterprise (5000+),Gaming,Netherlands,Amsterdam,Remote,Full-time,Mid,2024-10-04
1281,Data Analyst,Small (51-200),FinTech,France,Toulouse,Remote,Full-time,Senior,2024-10-05
1282,Software Engineer,Enterprise (5000+),Gaming,Poland,Warsaw,On-site,Full-time,Executive,2023-01-26
1283,DevOps Engineer,Small (51-200),Automotive,Sweden,Stockholm,Remote,Contract,Senior,2023-07-18
1284,Security Engineer,Medium (201-1000),E-Commerce,India,Hyderabad,Hybrid,Full-time,Lead,2024-10-04
1285,Data Engineer,Large (1001-5000),E-Commerce,Germany,Stuttgart,On-site,Full-time,Entry,2023-10-17
1286,Data Engineer,Large (1001-5000),SaaS,France,Paris,On-site,Working Student,Entry,2024-02-05
1287,Software Engineer,Startup (1-50),SaaS,United States,Austin,Hybrid,Full-time,Lead,2024-12-04
1288,Backend Engineer,Small (51-200),E-Commerce,Switzerland,Geneva,Remote,Full-time,Lead,2024-11-06
1289,Business Intelligence Analyst,Startup (1-50),Logistics,Poland,Wroclaw,On-site,Working Student,Entry,2024-09-20
1290,Software Engineer,Enterprise (5000+),SaaS,Poland,Wroclaw,Hybrid,Working Student,Mid,2024-09-12
1291,Software Engineer,Enterprise (5000+),Consulting,Germany,Stuttgart,On-site,Full-time,Executive,2023-04-28
1292,Backend Engineer,Small (51-200),E-Commerce,Netherlands,Amsterdam,Remote,Full-time,Mid,2023-10-02
1293,Machine Learning Engineer,Medium (201-1000),Logistics,France,Lyon,Hybrid,Full-time,Entry,2024-05-22
1294,Frontend Engineer,Medium (201-1000),Automotive,Switzerland,Basel,Remote,Full-time,Mid,2024-02-07
1295,Business Intelligence Analyst,Small (51-200),Logistics,United States,Boston,On-site,Working Student,Senior,2024-03-19
1296,Business Intelligence Analyst,Medium (201-1000),Gaming,Australia,Melbourne,Hybrid,Full-time,Senior,2023-07-24
1297,Backend Engineer,Large (1001-5000),EdTech,Poland,Krakow,Remote,Full-time,Entry,2023-09-17
1298,iOS Developer,Enterprise (5000+),E-Commerce,Poland,Krakow,Hybrid,Full-time,Executive,2023-11-27
1299,Backend Engineer,Startup (1-50),E-Commerce,Switzerland,Zurich,Remote,Full-time,Mid,2023-11-18
1300,Backend Engineer,Medium (201-1000),Consulting,United States,San Francisco,Remote,Full-time,Entry,2023-08-27
1301,Frontend Engineer,Enterprise (5000+),EdTech,India,Bangalore,Remote,Full-time,Senior,2023-10-12
1302,Business Intelligence Analyst,Large (1001-5000),SaaS,Sweden,Stockholm,Hybrid,Full-time,Lead,2023-02-20
1303,Software Engineer,Large (1001-5000),Cybersecurity,Australia,Melbourne,Remote,Full-time,Senior,2023-12-01
1304,Machine Learning Engineer,Startup (1-50),Cybersecurity,Poland,Krakow,Remote,Full-time,Executive,2023-01-05
1305,Data Analyst,Startup (1-50),FinTech,Australia,Melbourne,On-site,Working Student,Lead,2023-12-12
1306,Data Engineer,Startup (1-50),Automotive,Spain,Madrid,On-site,Full-time,Lead,2023-10-09
1307,Frontend Engineer,Enterprise (5000+),FinTech,Canada,Vancouver,On-site,Full-time,Entry,2024-02-07
1308,DevOps Engineer,Startup (1-50),HealthTech,France,Toulouse,On-site,Working Student,Lead,2023-01-30
1309,Software Engineer,Startup (1-50),Gaming,Netherlands,Amsterdam,On-site,Contract,Mid,2023-08-20
1310,Machine Learning Engineer,Enterprise (5000+),FinTech,United Kingdom,London,On-site,Working Student,Senior,2023-09-23
1311,Software Engineer,Startup (1-50),Gaming,Germany,Berlin,Remote,Full-time,Senior,2023-10-04
1312,Data Analyst,Large (1001-5000),E-Commerce,Sweden,Stockholm,Remote,Full-time,Executive,2024-08-21
1313,DevOps Engineer,Enterprise (5000+),Logistics,Switzerland,Basel,Hybrid,Full-time,Entry,2023-10-15
1314,DevOps Engineer,Startup (1-50),HealthTech,Canada,Montreal,Remote,Full-time,Mid,2023-12-28
1315,Cloud Architect,Startup (1-50),SaaS,India,Hyderabad,Remote,Full-time,Mid,2023-01-14
1316,DevOps Engineer,Small (51-200),Cybersecurity,Spain,Madrid,Hybrid,Full-time,Lead,2024-06-24
1317,iOS Developer,Small (51-200),E-Commerce,India,Pune,On-site,Full-time,Lead,2023-08-13
1318,DevOps Engineer,Enterprise (5000+),HealthTech,Canada,Vancouver,Remote,Full-time,Executive,2023-10-12
1319,Cloud Architect,Enterprise (5000+),HealthTech,Switzerland,Zurich,Hybrid,Full-time,Senior,2023-04-23
1320,DevOps Engineer,Medium (201-1000),Logistics,Netherlands,Amsterdam,Remote,Full-time,Mid,2023-12-27
1321,Product Manager,Medium (201-1000),EdTech,France,Paris,Hybrid,Full-time,Entry,2024-03-17
1322,Software Engineer,Medium (201-1000),Gaming,India,Pune,Hybrid,Full-time,Lead,2024-03-08
1323,Machine Learning Engineer,Small (51-200),Logistics,Netherlands,Rotterdam,Hybrid,Full-time,Lead,2024-06-15
1324,Cloud Architect,Small (51-200),FinTech,Switzerland,Zurich,On-site,Full-time,Entry,2023-02-06
1325,Machine Learning Engineer,Enterprise (5000+),Cybersecurity,Poland,Krakow,Remote,Full-time,Entry,2024-12-17
1326,Frontend Engineer,Startup (1-50),Automotive,Sweden,Gothenburg,Remote,Contract,Lead,2024-05-22
1327,Machine Learning Engineer,Medium (201-1000),FinTech,Netherlands,Amsterdam,Hybrid,Full-time,Senior,2023-04-07
1328,Security Engineer,Small (51-200),E-Commerce,United Kingdom,Bristol,Remote,Full-time,Senior,2023-07-11
1329,Data Analyst,Large (1001-5000),Automotive,Canada,Vancouver,Hybrid,Full-time,Entry,2023-03-20
1330,Business Intelligence Analyst,Large (1001-5000),SaaS,United Kingdom,London,Hybrid,Full-time,Senior,2024-04-28
1331,Software Engineer,Medium (201-1000),E-Commerce,United States,San Francisco,On-site,Full-time,Executive,2023-05-31
1332,iOS Developer,Large (1001-5000),EdTech,United States,San Francisco,Hybrid,Full-time,Senior,2023-09-21
1333,iOS Developer,Large (1001-5000),Consulting,Spain,Barcelona,Remote,Full-time,Senior,2024-06-14
1334,DevOps Engineer,Medium (201-1000),FinTech,Spain,Valencia,Hybrid,Part-time,Entry,2023-06-01
1335,Cloud Architect,Medium (201-1000),Gaming,Switzerland,Zurich,Hybrid,Full-time,Mid,2024-01-04
1336,Data Engineer,Large (1001-5000),EdTech,Netherlands,Utrecht,Hybrid,Working Student,Mid,2024-04-05
1337,iOS Developer,Medium (201-1000),Automotive,India,Hyderabad,Hybrid,Full-time,Senior,2023-11-13
1338,Business Intelligence Analyst,Medium (201-1000),Logistics,Netherlands,Amsterdam,On-site,Full-time,Executive,2024-08-03
1339,Data Engineer,Large (1001-5000),E-Commerce,Canada,Vancouver,On-site,Full-time,Entry,2024-06-19
1340,Product Manager,Medium (201-1000),Automotive,France,Toulouse,Hybrid,Full-time,Mid,2023-01-16
1341,Machine Learning Engineer,Enterprise (5000+),FinTech,Australia,Sydney,Remote,Full-time,Senior,2024-03-16
1342,Software Engineer,Medium (201-1000),EdTech,Canada,Montreal,Remote,Contract,Entry,2024-11-12
1343,Data Engineer,Small (51-200),Cybersecurity,India,Hyderabad,On-site,Full-time,Senior,2023-03-24
1344,Software Engineer,Medium (201-1000),Gaming,France,Paris,Remote,Full-time,Lead,2024-03-08
1345,iOS Developer,Enterprise (5000+),Consulting,Switzerland,Zurich,Hybrid,Full-time,Senior,2024-08-15
1346,iOS Developer,Large (1001-5000),HealthTech,United Kingdom,Manchester,Hybrid,Full-time,Mid,2023-11-01
1347,DevOps Engineer,Small (51-200),Gaming,Poland,Wroclaw,Hybrid,Contract,Executive,2023-04-09
1348,Security Engineer,Enterprise (5000+),Logistics,United Kingdom,Bristol,On-site,Part-time,Senior,2023-12-29
1349,Frontend Engineer,Large (1001-5000),Gaming,Switzerland,Geneva,Remote,Full-time,Lead,2023-04-01
1350,Machine Learning Engineer,Enterprise (5000+),Cybersecurity,United Kingdom,Edinburgh,Hybrid,Full-time,Executive,2023-10-28
1351,Data Analyst,Startup (1-50),EdTech,Germany,Frankfurt,Hybrid,Contract,Lead,2024-04-16
1352,Software Engineer,Startup (1-50),Automotive,Germany,Berlin,Hybrid,Full-time,Senior,2024-08-02
1353,Backend Engineer,Startup (1-50),FinTech,Australia,Brisbane,Hybrid,Full-time,Entry,2024-12-19
1354,Data Analyst,Large (1001-5000),E-Commerce,Netherlands,Utrecht,Remote,Contract,Executive,2023-11-05
1355,Security Engineer,Large (1001-5000),HealthTech,Spain,Barcelona,Hybrid,Full-time,Entry,2023-01-01
1356,Product Manager,Small (51-200),EdTech,United Kingdom,London,Remote,Full-time,Entry,2024-03-30
1357,Data Engineer,Large (1001-5000),SaaS,Switzerland,Zurich,Hybrid,Full-time,Senior,2024-07-13
1358,Cloud Architect,Enterprise (5000+),FinTech,France,Toulouse,Remote,Full-time,Lead,2023-07-09
1359,Data Analyst,Enterprise (5000+),Automotive,United Kingdom,Manchester,Remote,Full-time,Executive,2024-11-14
1360,DevOps Engineer,Medium (201-1000),HealthTech,United States,Boston,Hybrid,Full-time,Senior,2024-04-20
1361,Data Analyst,Medium (201-1000),FinTech,Switzerland,Geneva,Hybrid,Full-time,Entry,2024-08-17
1362,Cloud Architect,Large (1001-5000),E-Commerce,France,Paris,Remote,Working Student,Executive,2024-04-24
1363,iOS Developer,Small (51-200),EdTech,Sweden,Gothenburg,Hybrid,Contract,Entry,2023-08-04
1364,Product Manager,Enterprise (5000+),Consulting,Canada,Montreal,Remote,Full-time,Lead,2024-11-02
1365,DevOps Engineer,Medium (201-1000),Gaming,Sweden,Gothenburg,On-site,Full-time,Mid,2023-03-11
1366,Frontend Engineer,Enterprise (5000+),EdTech,Spain,Barcelona,Hybrid,Full-time,Lead,2024-11-05
1367,Data Analyst,Enterprise (5000+),Cybersecurity,India,Pune,On-site,Full-time,Senior,2024-02-18
1368,Software Engineer,Small (51-200),Logistics,United States,San Francisco,Remote,Full-time,Mid,2023-11-28
1369,Machine Learning Engineer,Small (51-200),Gaming,Netherlands,Utrecht,Hybrid,Full-time,Entry,2023-03-07
1370,iOS Developer,Startup (1-50),Consulting,Germany,Stuttgart,On-site,Full-time,Entry,2024-09-13
1371,Data Analyst,Startup (1-50),Cybersecurity,Spain,Madrid,Hybrid,Full-time,Senior,2024-07-23
1372,iOS Developer,Large (1001-5000),E-Commerce,Netherlands,Amsterdam,Hybrid,Full-time,Lead,2024-03-20
1373,Data Engineer,Startup (1-50),SaaS,India,Hyderabad,Hybrid,Full-time,Executive,2023-02-04
1374,Backend Engineer,Enterprise (5000+),E-Commerce,United Kingdom,London,Hybrid,Full-time,Lead,2024-11-29
1375,Machine Learning Engineer,Enterprise (5000+),Consulting,Sweden,Gothenburg,On-site,Full-time,Mid,2024-09-25
1376,Data Engineer,Large (1001-5000),Cybersecurity,India,Hyderabad,Hybrid,Contract,Lead,2023-03-22
1377,Data Engineer,Large (1001-5000),Consulting,United Kingdom,Edinburgh,Remote,Full-time,Entry,2023-01-24
1378,iOS Developer,Medium (201-1000),Automotive,Netherlands,Rotterdam,Remote,Contract,Lead,2023-03-18
1379,Product Manager,Enterprise (5000+),EdTech,India,Hyderabad,Hybrid,Full-time,Executive,2024-12-15
1380,DevOps Engineer,Startup (1-50),SaaS,United States,Boston,Remote,Full-time,Senior,2023-12-09
1381,Machine Learning Engineer,Medium (201-1000),FinTech,Germany,Munich,On-site,Full-time,Executive,2023-08-30
1382,Business Intelligence Analyst,Startup (1-50),Gaming,Australia,Sydney,Hybrid,Full-time,Executive,2024-09-04
1383,Product Manager,Small (51-200),FinTech,Sweden,Stockholm,Remote,Full-time,Lead,2024-05-23
1384,Cloud Architect,Large (1001-5000),SaaS,India,Hyderabad,Hybrid,Contract,Senior,2023-01-22
1385,Machine Learning Engineer,Enterprise (5000+),FinTech,Germany,Berlin,On-site,Full-time,Executive,2024-07-19
1386,Frontend Engineer,Small (51-200),E-Commerce,Australia,Sydney,Hybrid,Full-time,Lead,2023-04-29
1387,Business Intelligence Analyst,Medium (201-1000),FinTech,Australia,Sydney,Remote,Full-time,Senior,2023-09-01
1388,Business Intelligence Analyst,Small (51-200),EdTech,Netherlands,Amsterdam,Hybrid,Contract,Entry,2024-08-04
1389,Security Engineer,Startup (1-50),E-Commerce,Germany,Berlin,Remote,Full-time,Mid,2023-10-17
1390,Backend Engineer,Small (51-200),Gaming,Germany,Hamburg,On-site,Full-time,Executive,2024-05-05
1391,Cloud Architect,Startup (1-50),Logistics,Spain,Madrid,Remote,Full-time,Entry,2024-12-23
1392,Machine Learning Engineer,Medium (201-1000),Automotive,Sweden,Gothenburg,On-site,Contract,Lead,2024-10-31
1393,iOS Developer,Enterprise (5000+),Gaming,Netherlands,Utrecht,Hybrid,Full-time,Senior,2024-12-23
1394,iOS Developer,Small (51-200),EdTech,Poland,Krakow,On-site,Contract,Entry,2023-08-25
1395,Product Manager,Startup (1-50),E-Commerce,France,Toulouse,Hybrid,Contract,Mid,2023-02-06
1396,DevOps Engineer,Startup (1-50),Automotive,Netherlands,Utrecht,Remote,Contract,Lead,2023-10-12
1397,iOS Developer,Startup (1-50),Logistics,Poland,Krakow,Remote,Full-time,Entry,2023-01-20
1398,DevOps Engineer,Small (51-200),Gaming,Switzerland,Geneva,Remote,Full-time,Entry,2024-06-29
1399,Software Engineer,Medium (201-1000),Consulting,Germany,Hamburg,On-site,Working Student,Executive,2023-09-26
1400,Software Engineer,Enterprise (5000+),FinTech,Poland,Warsaw,Hybrid,Full-time,Senior,2023-04-22
1401,Security Engineer,Enterprise (5000+),Cybersecurity,India,Mumbai,Hybrid,Full-time,Senior,2024-06-15
1402,Frontend Engineer,Small (51-200),Automotive,France,Paris,Remote,Full-time,Lead,2023-03-29
1403,iOS Developer,Enterprise (5000+),Consulting,Netherlands,Utrecht,Hybrid,Full-time,Senior,2023-10-03
1404,Cloud Architect,Startup (1-50),Consulting,Spain,Barcelona,Remote,Full-time,Executive,2023-09-28
1405,DevOps Engineer,Large (1001-5000),Consulting,United Kingdom,Bristol,Remote,Full-time,Entry,2024-05-06
1406,Machine Learning Engineer,Startup (1-50),Cybersecurity,Spain,Valencia,Hybrid,Full-time,Lead,2024-07-18
1407,DevOps Engineer,Medium (201-1000),Logistics,Canada,Toronto,On-site,Full-time,Mid,2023-05-11
1408,Data Analyst,Enterprise (5000+),FinTech,Netherlands,Utrecht,Hybrid,Full-time,Mid,2023-07-08
1409,DevOps Engineer,Medium (201-1000),FinTech,Spain,Valencia,Remote,Part-time,Executive,2023-09-23
1410,Cloud Architect,Enterprise (5000+),Consulting,France,Paris,Hybrid,Full-time,Senior,2023-04-22
1411,DevOps Engineer,Enterprise (5000+),Cybersecurity,United States,Boston,Remote,Full-time,Entry,2024-01-16
1412,Data Engineer,Medium (201-1000),Consulting,Spain,Barcelona,Remote,Full-time,Lead,2023-12-10
1413,Backend Engineer,Medium (201-1000),FinTech,Switzerland,Basel,Hybrid,Full-time,Lead,2023-10-25
1414,Data Engineer,Small (51-200),EdTech,United Kingdom,London,On-site,Full-time,Executive,2024-08-18
1415,Machine Learning Engineer,Enterprise (5000+),Gaming,Sweden,Gothenburg,Remote,Part-time,Lead,2024-10-26
1416,Machine Learning Engineer,Enterprise (5000+),Gaming,United States,San Francisco,On-site,Full-time,Executive,2024-07-05
1417,Product Manager,Enterprise (5000+),Logistics,Sweden,Stockholm,Hybrid,Full-time,Entry,2023-11-21
1418,Business Intelligence Analyst,Small (51-200),Consulting,France,Paris,Hybrid,Contract,Senior,2023-08-25
1419,Security Engineer,Small (51-200),Gaming,Australia,Melbourne,Hybrid,Working Student,Entry,2024-01-06
1420,Product Manager,Startup (1-50),Cybersecurity,United States,Seattle,On-site,Full-time,Executive,2023-08-24
1421,Machine Learning Engineer,Small (51-200),Gaming,Australia,Melbourne,On-site,Full-time,Executive,2024-11-21
1422,Data Analyst,Medium (201-1000),HealthTech,Poland,Wroclaw,On-site,Full-time,Executive,2023-03-25
1423,Product Manager,Enterprise (5000+),SaaS,Switzerland,Geneva,Hybrid,Contract,Mid,2023-07-04
1424,Data Analyst,Large (1001-5000),Logistics,Australia,Sydney,Remote,Full-time,Entry,2023-04-14
1425,Frontend Engineer,Small (51-200),EdTech,United Kingdom,London,On-site,Full-time,Entry,2024-02-02
1426,Data Analyst,Enterprise (5000+),Consulting,Switzerland,Geneva,Remote,Full-time,Lead,2023-12-11
1427,Business Intelligence Analyst,Startup (1-50),Logistics,Poland,Wroclaw,Remote,Working Student,Entry,2024-02-23
1428,Security Engineer,Medium (201-1000),E-Commerce,Spain,Barcelona,On-site,Part-time,Lead,2024-08-26
1429,Data Analyst,Enterprise (5000+),Logistics,India,Bangalore,Hybrid,Full-time,Entry,2024-01-24
1430,Data Analyst,Enterprise (5000+),SaaS,Canada,Vancouver,Remote,Contract,Executive,2023-11-01
1431,Software Engineer,Enterprise (5000+),Gaming,Australia,Melbourne,On-site,Full-time,Executive,2023-10-20
1432,Backend Engineer,Small (51-200),SaaS,Canada,Vancouver,Remote,Working Student,Mid,2024-03-16
1433,Business Intelligence Analyst,Medium (201-1000),HealthTech,India,Pune,Remote,Full-time,Executive,2023-10-22
1434,DevOps Engineer,Small (51-200),Cybersecurity,France,Lyon,Remote,Working Student,Mid,2023-04-19
1435,iOS Developer,Startup (1-50),E-Commerce,Netherlands,Utrecht,Remote,Contract,Mid,2023-01-29
1436,Product Manager,Small (51-200),FinTech,Poland,Warsaw,Remote,Contract,Executive,2024-01-14
1437,Business Intelligence Analyst,Large (1001-5000),Automotive,Netherlands,Rotterdam,Hybrid,Contract,Lead,2023-04-23
1438,DevOps Engineer,Large (1001-5000),Automotive,Sweden,Stockholm,Remote,Contract,Lead,2024-11-15
1439,Data Engineer,Startup (1-50),Automotive,United States,Seattle,Hybrid,Full-time,Mid,2024-04-09
1440,Product Manager,Medium (201-1000),HealthTech,Spain,Valencia,On-site,Full-time,Entry,2024-12-23
1441,Machine Learning Engineer,Startup (1-50),SaaS,India,Pune,On-site,Full-time,Executive,2023-05-21
1442,Machine Learning Engineer,Medium (201-1000),E-Commerce,Poland,Krakow,Hybrid,Full-time,Mid,2024-05-23
1443,Machine Learning Engineer,Enterprise (5000+),FinTech,France,Paris,On-site,Part-time,Entry,2024-03-20
1444,Product Manager,Small (51-200),Automotive,United States,Austin,Hybrid,Full-time,Executive,2024-09-20
1445,Business Intelligence Analyst,Medium (201-1000),E-Commerce,Switzerland,Basel,Hybrid,Full-time,Mid,2023-11-04
1446,Cloud Architect,Large (1001-5000),Consulting,Netherlands,Rotterdam,On-site,Full-time,Lead,2024-07-10
1447,Data Engineer,Startup (1-50),Automotive,Australia,Melbourne,On-site,Contract,Mid,2024-03-05
1448,Machine Learning Engineer,Startup (1-50),HealthTech,Australia,Melbourne,Remote,Working Student,Lead,2023-12-22
1449,Security Engineer,Large (1001-5000),Cybersecurity,Sweden,Gothenburg,On-site,Contract,Mid,2024-02-26
1450,Software Engineer,Medium (201-1000),Gaming,Spain,Madrid,Hybrid,Contract,Senior,2023-03-04
1451,iOS Developer,Large (1001-5000),Gaming,India,Pune,Hybrid,Full-time,Senior,2023-09-24
1452,DevOps Engineer,Medium (201-1000),Logistics,Germany,Hamburg,Hybrid,Full-time,Mid,2024-02-24
1453,Data Analyst,Small (51-200),Cybersecurity,Netherlands,Utrecht,On-site,Full-time,Executive,2024-09-17
1454,Business Intelligence Analyst,Startup (1-50),Gaming,Canada,Toronto,On-site,Full-time,Executive,2023-04-03
1455,Backend Engineer,Startup (1-50),Consulting,Sweden,Gothenburg,Hybrid,Full-time,Executive,2024-07-02
1456,Product Manager,Small (51-200),Consulting,Netherlands,Amsterdam,Remote,Full-time,Lead,2023-12-06
1457,Product Manager,Startup (1-50),EdTech,Switzerland,Zurich,Remote,Full-time,Mid,2023-04-15
1458,DevOps Engineer,Small (51-200),SaaS,India,Mumbai,Remote,Full-time,Entry,2023-02-04
1459,Data Engineer,Large (1001-5000),Automotive,France,Toulouse,Remote,Part-time,Lead,2023-03-28
1460,Product Manager,Startup (1-50),Cybersecurity,United States,San Francisco,Remote,Contract,Lead,2023-06-05
1461,Frontend Engineer,Enterprise (5000+),Gaming,United States,Boston,On-site,Contract,Mid,2024-06-08
1462,iOS Developer,Large (1001-5000),Cybersecurity,Sweden,Stockholm,Remote,Full-time,Senior,2024-04-27
1463,Frontend Engineer,Small (51-200),Logistics,Switzerland,Geneva,On-site,Full-time,Entry,2023-10-19
1464,Frontend Engineer,Large (1001-5000),EdTech,Sweden,Stockholm,Hybrid,Working Student,Entry,2023-04-21
1465,Business Intelligence Analyst,Large (1001-5000),Logistics,Australia,Sydney,On-site,Full-time,Entry,2024-07-30
1466,Backend Engineer,Startup (1-50),Logistics,United States,Seattle,Remote,Full-time,Mid,2024-08-30
1467,Data Analyst,Enterprise (5000+),Cybersecurity,Netherlands,Amsterdam,On-site,Full-time,Lead,2023-08-27
1468,iOS Developer,Medium (201-1000),FinTech,Germany,Frankfurt,Hybrid,Contract,Lead,2023-11-26
1469,Software Engineer,Small (51-200),EdTech,Sweden,Gothenburg,On-site,Contract,Senior,2024-05-26
1470,Machine Learning Engineer,Large (1001-5000),HealthTech,Canada,Montreal,Hybrid,Full-time,Senior,2023-04-18
1471,Data Engineer,Small (51-200),HealthTech,Switzerland,Basel,On-site,Full-time,Lead,2023-06-20
1472,Data Engineer,Large (1001-5000),EdTech,Netherlands,Rotterdam,Hybrid,Full-time,Entry,2024-05-13
1473,Frontend Engineer,Medium (201-1000),Automotive,United Kingdom,Bristol,Remote,Working Student,Entry,2024-06-19
1474,Backend Engineer,Small (51-200),SaaS,Canada,Montreal,Remote,Full-time,Executive,2024-09-20
1475,Product Manager,Medium (201-1000),Consulting,Sweden,Gothenburg,Hybrid,Full-time,Executive,2023-05-19
1476,Software Engineer,Large (1001-5000),FinTech,United Kingdom,Bristol,Remote,Full-time,Senior,2023-11-16
1477,Machine Learning Engineer,Enterprise (5000+),Cybersecurity,Sweden,Stockholm,Hybrid,Full-time,Entry,2024-04-24
1478,Data Engineer,Enterprise (5000+),FinTech,Poland,Warsaw,On-site,Full-time,Senior,2023-07-17
1479,Frontend Engineer,Medium (201-1000),Automotive,France,Lyon,Hybrid,Contract,Executive,2024-07-28
1480,Data Engineer,Small (51-200),E-Commerce,India,Hyderabad,Remote,Full-time,Executive,2023-09-27
1481,Data Analyst,Enterprise (5000+),Cybersecurity,Poland,Warsaw,Hybrid,Full-time,Executive,2024-08-29
1482,Security Engineer,Large (1001-5000),SaaS,Poland,Krakow,Remote,Full-time,Executive,2023-08-10
1483,Data Analyst,Small (51-200),HealthTech,United States,Boston,Hybrid,Full-time,Mid,2023-02-23
1484,Frontend Engineer,Medium (201-1000),SaaS,United Kingdom,Bristol,Hybrid,Contract,Lead,2024-07-27
1485,Frontend Engineer,Medium (201-1000),EdTech,Switzerland,Geneva,Hybrid,Full-time,Lead,2023-03-22
1486,Data Analyst,Small (51-200),Logistics,Poland,Warsaw,On-site,Full-time,Senior,2024-12-12
1487,Data Engineer,Large (1001-5000),Consulting,France,Toulouse,Hybrid,Full-time,Executive,2024-04-22
1488,Security Engineer,Small (51-200),SaaS,Spain,Barcelona,Hybrid,Contract,Lead,2024-01-27
1489,Security Engineer,Small (51-200),FinTech,Canada,Toronto,Hybrid,Full-time,Entry,2024-08-23
1490,Data Engineer,Medium (201-1000),Automotive,France,Lyon,Hybrid,Full-time,Senior,2023-02-04
1491,Cloud Architect,Large (1001-5000),Automotive,Spain,Barcelona,Remote,Full-time,Lead,2023-10-08
1492,Business Intelligence Analyst,Large (1001-5000),Logistics,Spain,Madrid,On-site,Full-time,Entry,2023-06-27
1493,Cloud Architect,Startup (1-50),E-Commerce,Australia,Brisbane,Remote,Full-time,Executive,2024-12-23
1494,Data Analyst,Large (1001-5000),Logistics,Sweden,Stockholm,On-site,Full-time,Entry,2024-10-14
1495,Backend Engineer,Enterprise (5000+),Cybersecurity,Sweden,Stockholm,Remote,Contract,Entry,2023-01-18
1496,Backend Engineer,Enterprise (5000+),FinTech,Canada,Montreal,Hybrid,Full-time,Mid,2024-11-11
1497,Cloud Architect,Startup (1-50),E-Commerce,Switzerland,Geneva,Remote,Contract,Entry,2023-10-01
1498,DevOps Engineer,Medium (201-1000),Gaming,United States,New York,Hybrid,Full-time,Entry,2023-06-27
1499,Software Engineer,Medium (201-1000),Logistics,Spain,Valencia,Hybrid,Full-time,Senior,2024-08-04
1500,Business Intelligence Analyst,Startup (1-50),HealthTech,Sweden,Stockholm,Remote,Full-time,Lead,2023-07-10
